,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
MAE,6.696073873,5.48088056,5.048676322,4.727589625,4.576858389,4.287286259,4.192329245,4.196957169,4.198336755,4.198222678,NA,4.370989323,8.657538653,7.88686984,7.207404434
MAE,6.427675392,5.371623264,5.193109956,5.056316174,4.902246912,4.771034811,4.73264416,4.750709972,4.753585694,4.753671462,NA,4.528475454,9.034370831,7.411792714,8.281834593
MAE,6.778289836,5.672099781,4.959388531,4.604878223,4.425412332,4.317855253,4.189743406,4.195907903,4.202618367,4.202667019,NA,3.660613676,8.206797011,8.19679897,7.056684261
MAE,5.920726833,4.728400752,4.368696396,3.984392514,3.699559658,3.463341108,3.420084069,3.442427495,3.444976506,3.445058307,NA,3.330857725,8.369204009,6.773969824,6.829908442
MAE,5.966093082,5.07355675,4.484704358,4.374289318,4.243288599,4.039038274,3.883072827,3.828787151,3.829305473,3.829276923,NA,3.736402419,8.186789131,6.207740193,6.345216437
MAE,7.078682499,6.296751504,5.769325521,5.481758739,5.191148969,4.975868776,4.767941915,4.704447111,4.702677819,4.702692274,NA,4.735926725,8.354039188,7.359990238,7.760200202
MAE,7.307516989,5.646491999,5.003672803,4.601925622,4.438887711,4.321214375,4.195270515,4.153593283,4.154635291,4.154648259,NA,3.521504599,8.429264483,7.042737696,6.791320637
MAE,5.922465377,4.955258088,4.650306049,4.301198228,4.018240873,3.828280367,3.759453534,3.787090295,3.792411771,3.792522814,NA,3.658132097,7.764332854,7.416973894,6.813902358
MAE,6.213233678,5.023479751,4.421982806,4.17370013,3.912895306,3.641495705,3.487912271,3.447938361,3.449276855,3.449308658,NA,3.298294212,7.524623603,7.166858625,6.259887088
MAE,5.925002368,5.228771219,4.878764426,4.507807211,4.226223916,3.916789712,3.844200415,3.854796019,3.85462279,3.854620178,NA,3.681828472,8.177491088,7.429109676,7.24535992
MAE,6.222273111,4.886326849,4.404822838,3.941892263,3.690279432,3.48357823,3.399276365,3.346021318,3.344655276,3.344631288,NA,3.229405061,7.746323241,6.993472411,5.781791678
MAE,6.302450595,5.666145383,5.304476675,4.947804624,4.640785326,4.360401913,4.283724736,4.277116229,4.272910144,4.27285771,NA,4.152013971,8.565231308,7.418899931,6.979894344
MAE,6.070072231,5.117672578,4.517154451,4.167634334,3.923518709,3.791145076,3.673597469,3.640615701,3.640845028,3.640856439,NA,3.821245551,7.245614537,6.305024697,7.211029393
MAE,5.837907448,5.142772896,4.756038193,4.488826911,4.169412375,3.890191956,3.679372586,3.661534386,3.660722023,3.660670895,NA,3.895661125,7.231428349,7.570252093,5.718888092
MAE,6.191171527,5.366008057,5.072279841,4.806215153,4.655312709,4.417669597,4.304796347,4.279824666,4.278780753,4.27872847,NA,4.113899241,7.29009689,7.104391125,7.123795131
MAE,5.729317833,4.719875438,4.361218573,3.950558813,3.542122867,3.306023628,3.207546415,3.157663073,3.157411193,3.15731469,NA,3.408064615,7.951016762,7.173651641,7.226329718
MAE,6.805240112,5.87976381,5.385396722,4.993884821,4.658074657,4.464322335,4.358065543,4.269998278,4.26812548,4.268154242,NA,4.307197803,8.232845102,7.843550812,6.817161866
MAE,5.490612862,5.002041947,4.782637768,4.382755545,4.044953127,3.919811304,3.764152903,3.715344763,3.716364148,3.716392827,NA,3.929464552,8.41412223,6.558364342,7.516731218
MAE,5.786137308,4.833105539,4.408719657,4.006342603,3.607027456,3.469139633,3.438588798,3.444559504,3.44607665,3.446143345,NA,3.328805375,7.695694955,6.816777892,6.848462046
MAE,5.742291543,4.962464267,4.704369695,4.591485717,4.511330407,4.477941421,4.367857984,4.291775606,4.288355298,4.288370368,NA,4.173321895,8.599400353,7.095136859,7.558726659
MAE,6.74119023,5.418848117,5.024885177,4.643233774,4.375225726,4.250223954,4.141003413,4.093627873,4.095267926,4.095322353,NA,4.082401429,7.964418298,6.95360442,7.362454029
MAE,6.042964978,5.288078662,5.003509107,4.672944313,4.388611569,4.162249503,4.040792515,4.044538933,4.043121058,4.043163693,NA,4.162220078,7.852191246,7.488632194,6.894822472
MAE,6.807345233,5.42372817,5.085403143,4.69612987,4.363150361,4.174275043,4.070366386,4.028990487,4.028517699,4.028548536,NA,3.800643824,7.313456344,7.472335194,6.480287672
MAE,6.773345104,5.934611414,5.737329186,5.459251342,5.261193142,5.142554554,5.039553289,5.036570368,5.037270842,5.03726316,NA,4.987741274,8.610025157,6.993471061,7.876245709
MAE,6.570886323,5.190702178,4.621413067,4.316392875,4.083220708,3.861770906,3.716588787,3.680675768,3.681464097,3.681460881,NA,2.987402792,7.952468565,7.040433056,5.695125947
MAE,5.896117286,5.019836969,4.558821057,4.141296854,3.808542324,3.551532318,3.402937095,3.375775261,3.377270489,3.377303016,NA,3.455569829,7.880207426,7.203042944,6.636669783
MAE,6.590331076,5.475388659,4.669310906,4.25735,4.023138611,3.904800683,3.809698927,3.782871718,3.782270777,3.782312478,NA,3.664925043,8.363554068,7.239033228,6.539239103
MAE,6.079730958,5.397504197,4.93030384,4.499852596,4.343029422,4.212620824,4.134694889,4.107107848,4.106297902,4.106355129,NA,3.855337358,8.010959425,6.561865619,6.773908712
MAE,6.227112481,5.431894404,4.985156115,4.586306323,4.260468188,4.012493716,3.881680393,3.771101384,3.767524386,3.767560369,NA,3.923479259,8.493349154,7.051085711,6.667118906
MAE,6.256648603,5.410033158,4.823608702,4.469549454,4.246421121,4.092797977,3.999690113,3.964432227,3.966595285,3.966536059,NA,3.781320461,8.194192982,6.796230039,7.401001912
MAE,5.881504523,4.834447328,4.541544115,4.482542846,4.35902037,4.197445516,4.141932438,4.141141348,4.14013937,4.140089128,NA,3.74848973,8.899917264,8.181532945,7.663286612
MAE,6.333610378,5.052408481,4.675153597,4.278094429,4.008805634,3.762814595,3.623263111,3.588373199,3.588419926,3.588433512,NA,3.519689139,8.414814594,8.041504204,7.048894428
MAE,6.218083021,5.231061498,5.078419368,4.872874452,4.719383344,4.661029093,4.647130499,4.580700462,4.581351802,4.581353889,NA,4.165350236,9.362375854,7.461637052,7.627107417
MAE,6.281390694,5.508237694,5.199546334,4.929925678,4.710276704,4.576053545,4.455527325,4.45258784,4.454384463,4.454470963,NA,4.319277315,8.062286786,7.463935424,7.662613578
MAE,6.398571468,5.515775869,5.246249319,5.075824094,4.877852431,4.676474491,4.615394597,4.608821117,4.608384723,4.608322824,NA,4.327906497,7.69991084,7.188182441,6.819557693
MAE,7.121459056,5.93684087,5.338416043,4.981882803,4.820918031,4.686706122,4.557619071,4.566374294,4.566379013,4.566385831,NA,4.27360296,9.097782776,7.535933486,7.415055442
MAE,5.990024493,4.817644945,4.346415659,4.098446227,3.966596411,3.776953605,3.713787088,3.69057199,3.69024124,3.690276554,NA,3.822949474,8.877385122,7.103611713,6.991311028
MAE,6.186145367,5.04967569,4.804998527,4.663109285,4.506270851,4.389706552,4.340654559,4.329186192,4.327583919,4.327575275,NA,4.100799853,8.300511422,7.355425627,6.923389086
MAE,6.031074464,4.604680682,4.028979162,3.743163084,3.456266165,3.304795405,3.176536522,3.161224642,3.162387581,3.162388252,NA,3.159441215,7.474237297,5.95323475,6.316472623
MAE,6.322726359,5.327136405,4.91182422,4.599148046,4.35241477,4.20545989,4.082736633,4.049300762,4.050002314,4.050154988,NA,4.265019344,8.271019133,6.873633681,7.132335186
MAE,5.921573518,5.198362659,4.959111087,4.723311653,4.289758696,4.052991259,3.88425424,3.807239396,3.80766237,3.807596386,NA,3.987539493,7.150622518,7.4581847,6.795291924
MAE,6.511118561,5.82562667,5.515578697,5.17836136,4.940788585,4.836342223,4.765090566,4.724583767,4.721119478,4.721112673,NA,4.842279041,8.081112008,7.124850714,7.069138239
MAE,6.410333262,5.255500049,5.041662962,4.786786689,4.727023938,4.648640938,4.573977668,4.524209121,4.52094684,4.520911269,NA,4.152537413,9.038159917,7.789211343,7.390798079
MAE,6.53447297,5.128904438,4.530795091,4.333770709,4.084866913,4.032205552,3.93882938,3.923997712,3.92614393,3.926269939,NA,3.635255705,8.492024072,7.80853928,7.201387155
MAE,6.164198509,5.305287386,5.063284385,5.03787443,4.742379449,4.523321097,4.462903286,4.445054612,4.444242251,4.444233419,NA,4.498053013,7.819967797,6.543413902,7.329222292
MAE,6.4581528,5.119344025,4.50746041,4.209286324,4.000634222,3.80327538,3.683884037,3.60883226,3.614057592,3.614050421,NA,2.943184405,8.378417543,6.819890903,6.348949287
MAE,6.195476862,5.225940253,4.833338999,4.576734867,4.320219094,4.190467638,4.147696197,4.16303655,4.163821087,4.163794622,NA,3.945562426,8.451609834,7.877556309,7.10169311
MAE,6.205143864,5.082742382,4.591308272,4.303276201,4.049619756,3.930254902,3.806820733,3.770132316,3.77401861,3.77407839,NA,3.655760835,8.16080096,7.412295249,7.341091288
MAE,6.121357806,5.404827232,5.110305942,5.017476627,4.794853552,4.712248402,4.715031839,4.702393777,4.703382902,4.703446806,NA,4.409350699,8.724396962,7.771901053,7.034886833
MAE,6.803806996,5.923304075,5.505045682,5.279826665,4.950852855,4.776495022,4.67530271,4.682502158,4.684856518,4.684861492,NA,4.617302833,8.609352281,7.254442412,7.805078849
MAE,6.480933352,5.261456836,4.806474955,4.716826502,4.589785777,4.516894828,4.540497314,4.524998711,4.527832439,4.527725728,NA,4.287984196,8.263102854,7.953069354,7.418757313
MAE,6.190632239,4.961851879,4.589543786,4.429858483,4.25523819,4.075555476,3.916187781,3.900927676,3.905611805,3.905580388,NA,4.032644114,8.231816826,7.217351205,7.527498356
MAE,6.377023099,5.522747304,5.17173558,4.873907387,4.678754631,4.554727491,4.501995164,4.520435144,4.519969684,4.520138058,NA,4.548523378,8.074586424,7.362238073,7.761079124
MAE,6.17378224,5.063791579,4.60115814,4.266858673,4.105570289,3.975427022,3.970193926,3.978733207,3.978741945,3.978782552,NA,3.52650051,8.924751241,7.403043965,7.156087121
MAE,6.891241375,5.743089949,5.015691391,4.741964378,4.597546064,4.370708809,4.283101821,4.31888447,4.319186129,4.319267094,NA,4.139845895,9.609388035,7.672975089,7.645685341
MAE,5.423724272,4.514252216,4.067704129,3.768687679,3.645083864,3.56993481,3.423670958,3.397242314,3.40077086,3.400705935,NA,3.283329798,9.188494423,7.538110149,7.630880353
MAE,5.905930747,4.814959518,4.30060846,3.972826072,3.590790621,3.349225976,3.236184916,3.1856304,3.182747646,3.182833747,NA,3.216783731,8.665342985,5.9927255,6.843449699
MAE,5.656937439,5.01878755,4.863293644,4.5437251,4.347889954,4.200042382,4.039812038,3.999404193,3.998949315,3.998985181,NA,3.928448688,7.586990473,6.733492778,6.909664206
MAE,7.046965268,6.151188546,5.584703487,5.438238104,5.190719936,5.115078496,5.06654998,5.051964215,5.051886487,5.051866761,NA,4.61635404,8.940159243,7.909759493,8.574412772
MAE,6.420987489,5.09714421,4.527257225,4.223883576,4.233010144,4.187030717,4.071120766,3.999158012,3.997758588,3.997705136,NA,3.886678363,8.145419798,6.457617455,6.515232176
MAE,5.38829015,4.781331112,4.357729296,3.978972343,3.777028625,3.591190678,3.470661487,3.414119309,3.415043484,3.415019251,NA,3.419221456,8.770259209,6.063040318,8.209001387
MAE,6.835398218,5.307954779,4.854678554,4.636027888,4.429258624,4.199321258,4.102171449,4.075790892,4.084621598,4.084540943,NA,3.908370492,8.723599342,7.864445688,7.382769274
MAE,6.395903369,5.223529207,4.768695553,4.580978279,4.3325004,4.151135776,4.081922939,4.093090616,4.096940063,4.096989618,NA,3.891195748,9.05143141,8.470921834,7.752169008
MAE,6.89414578,5.971957796,5.421232223,5.072223445,4.806646062,4.629994463,4.504063444,4.515375408,4.513584503,4.513576367,NA,3.945690176,8.560864866,6.971825494,6.931364695
MAE,6.718991319,5.367962048,4.911840579,4.738082956,4.636439566,4.527673255,4.540263572,4.507267198,4.500444648,4.500468218,NA,3.984756952,8.635253714,6.745071207,7.949647574
MAE,7.01319609,5.647068095,5.18500936,4.966175832,4.811788018,4.756198196,4.68650108,4.662279708,4.666610513,4.666641887,NA,3.98777089,8.593540018,7.465267234,7.304150095
MAE,6.130852568,4.835019799,4.323289068,3.907469784,3.499429063,3.284159787,3.110696109,3.049215468,3.04643733,3.046438132,NA,2.981880132,8.070900996,6.555003389,6.478935814
MAE,6.148741332,4.721084329,4.301529405,3.903785432,3.636399728,3.338632041,3.287107783,3.191444109,3.183767154,3.18376162,NA,3.242449149,9.02782481,7.535388318,7.132156778
MAE,6.300115937,5.176410421,4.707447651,4.352714318,3.953453923,3.711610249,3.61085389,3.537795352,3.533457988,3.533452736,NA,3.640481592,8.107533172,6.753084422,6.831111822
MAE,6.822630141,5.732836604,5.063806364,4.705933385,4.475364085,4.244670502,4.075648892,4.069255636,4.070406159,4.070453841,NA,4.222813586,8.903287332,7.300876964,7.084660404
MAE,6.748246838,5.277177143,4.636564205,4.424864621,4.209694477,4.010847598,3.948224175,3.934477916,3.936690443,3.936764028,NA,3.635898941,9.064679514,6.036932477,7.092396894
MAE,6.771296994,5.489110598,4.938176937,4.689485066,4.518647306,4.377424475,4.279349731,4.323558947,4.323659279,4.323686617,NA,4.054679573,8.852671594,6.481917108,6.919098861
MAE,5.816073938,4.879272329,4.55623039,4.402266562,4.246775469,4.132341998,4.064758546,4.098306091,4.101843019,4.101881394,NA,3.953103879,7.632288601,6.6923905,6.371585621
MAE,5.754025043,4.848314035,4.29599174,4.032042069,3.966750708,3.935638764,3.938295712,3.951005825,3.950975014,3.951285127,NA,3.64679599,7.732929474,8.084049492,6.906379691
MAE,5.422245876,4.278225192,3.863010492,3.681316696,3.491547094,3.356474279,3.359465627,3.372857911,3.374993795,3.375026924,NA,3.300871532,7.862361507,6.044930406,6.383749955
MAE,6.828663897,5.905504993,5.209087158,4.842320472,4.740707905,4.70613397,4.593351748,4.55689859,4.560173823,4.560146423,NA,4.217478177,8.394324559,7.028303986,7.284929384
MAE,5.981674521,5.32292219,5.253730051,5.130168981,5.054966009,4.938097466,4.776351879,4.723113774,4.718824731,4.718789281,NA,4.596748555,8.382991216,8.134701907,7.662433124
MAE,5.632445405,4.392602962,3.930348418,3.606602269,3.270163371,3.055386815,2.916601078,2.900470784,2.902486829,2.902534236,NA,2.943012081,8.502544463,6.940573991,6.43986232
MAE,6.063437246,5.057925577,4.479095382,4.243918356,3.989207819,3.849134171,3.751350558,3.746245692,3.746299672,3.746329273,NA,3.506811127,8.226997566,8.086038892,6.738233567
MAE,6.035301196,4.930924334,4.534746112,4.382381346,4.260559238,4.100534373,4.043869453,4.071385524,4.074331947,4.074451903,NA,3.449047669,8.017857353,7.381704444,7.077368642
MAE,5.701014614,4.496231521,3.871292586,3.531179405,3.344487909,3.232268186,3.123319109,3.076344515,3.076281208,3.076227807,NA,3.233490457,8.094314743,7.171026182,6.719402027
MAE,6.760085646,6.009918223,5.532710001,5.26576346,4.908839431,4.596102823,4.348644027,4.292582153,4.294080496,4.294098201,NA,4.680839593,8.087165306,8.861362087,6.762993647
MAE,6.229298552,5.32961789,4.919965298,4.745384706,4.595850201,4.415418588,4.297213125,4.250474037,4.248092492,4.248073951,NA,3.981779648,8.058861137,6.809854563,6.7363319
MAE,7.191973792,6.087605431,5.596336209,5.257186075,4.993687195,4.806493314,4.593786505,4.550799761,4.550168709,4.550111058,NA,4.445432262,9.293051592,6.613413603,8.344861429
MAE,6.287898809,5.382276392,4.837112878,4.40147162,4.038982,3.748217867,3.522475042,3.517534717,3.517979884,3.517936346,NA,3.729682725,8.64377789,7.631116801,8.059335217
MAE,6.453426244,5.080960545,4.864921652,4.736974612,4.373855928,4.200960604,4.094836211,3.996263013,3.992493244,3.992391873,NA,4.00804813,8.072990038,6.881255686,6.665404668
MAE,5.502101788,4.522535875,3.855973045,3.551364575,3.293179429,3.084252933,2.974335343,2.935727702,2.938227506,2.938318568,NA,3.019672237,7.327791034,7.603313525,6.009641268
MAE,7.680630322,6.633752927,5.899881348,5.59464143,5.384146857,5.033294186,4.884022502,4.885327358,4.886649,4.886630443,NA,4.391374856,9.311991573,8.098831962,8.2180056
MAE,5.671545495,4.670285688,4.299327474,3.917742991,3.64650777,3.499596866,3.470307847,3.479667052,3.480384532,3.480433657,NA,3.323148166,7.917822995,6.960070355,7.091953569
MAE,5.838263299,5.105620879,4.57136281,4.355828044,4.262294323,4.05612252,3.988815523,3.978724946,3.978959552,3.97900124,NA,3.97593298,7.809415862,7.160854333,6.442438758
MAE,7.422424541,6.101563431,5.692360744,5.506373227,5.266361676,5.122789439,5.051142414,5.030017842,5.030083981,5.03000779,NA,4.599996197,9.5090684,7.785416928,7.677718236
MAE,5.922426424,4.861353803,4.65965605,4.471312197,4.313810977,4.158147733,4.133819681,4.096406885,4.091953809,4.091902985,NA,3.914876017,8.331712534,7.205831957,6.267392722
MAE,6.760629879,5.897118251,5.470616551,5.260870802,5.099543727,5.064443207,5.032686677,5.018568058,5.024041671,5.024152225,NA,4.889890359,8.921146503,8.274729903,7.335319149
MAE,7.06880908,6.063308635,5.398224861,5.070743778,4.893351746,4.74113403,4.622511579,4.610040056,4.608172354,4.608152365,NA,4.24635271,8.625878326,7.927706923,7.449254267
MAE,7.569842598,6.486261288,5.998698443,5.679730686,5.331334982,5.187237544,5.110876405,5.131553966,5.128275576,5.128246103,NA,4.475258278,9.393498997,7.980213808,9.122358688
MAE,6.246791032,5.032249869,4.560787803,4.139502033,3.847107106,3.642353632,3.541760981,3.52191723,3.522895203,3.522983218,NA,3.36667231,7.733581347,6.879844055,7.001612032
MAE,6.775186854,5.62027194,5.081752366,4.817329802,4.621603503,4.500058788,4.365643154,4.326341449,4.326168281,4.326165315,NA,4.224086034,8.769132071,7.358983611,7.434865661
MAE,5.777400002,4.875804489,4.255100103,3.977491922,3.805403687,3.651520506,3.520047521,3.542224756,3.547856044,3.547982986,NA,3.291771625,8.371781767,7.983277832,6.952698854
MAE,6.460669969,5.434639558,5.029561554,4.864177267,4.745098684,4.576511836,4.501797176,4.506240348,4.507883196,4.507906968,NA,4.04699754,8.561704542,7.76538283,7.002523999
MAE,6.464569397,5.347817709,4.823541367,4.574172455,4.371513694,4.095468263,4.023196803,4.039240052,4.040971518,4.04109766,NA,3.964828493,8.517283095,7.497038855,7.088225935
MAE,6.972386905,5.89782213,5.76714691,5.73033529,5.562009039,5.403330825,5.249908646,5.223856629,5.223508602,5.223518307,NA,5.018875121,7.724295749,6.834045467,7.121474114
MAE,5.663061489,4.607370041,4.472368165,4.269919576,4.168186958,4.070675968,4.003353537,4.016232924,4.021643838,4.021615345,NA,3.888659962,7.594052763,6.094391097,6.214134286
MAE,6.859754198,5.730957421,5.189664625,4.963991071,4.816655682,4.669435045,4.662864534,4.648775297,4.650092052,4.650092227,NA,4.192110984,8.651344273,7.453583577,7.148056145
MAE,5.833205435,4.485585248,3.948223549,3.688255809,3.511861314,3.337119661,3.312989528,3.311983587,3.311701449,3.311834849,NA,3.146620699,8.675179303,6.875786535,6.855955614
MAE,6.116397301,4.751046256,4.239733615,4.005418041,3.736694002,3.602077249,3.537790754,3.516534077,3.52566998,3.525666077,NA,3.360758658,7.762761508,7.598364844,6.792972931
